pincode,area,state,lat,lon,cell_id,geo_source
782142,Barchila,Assam,26.223,92.8425,26.25_92.75,geonames
782143,Borghuli,Assam,26.6031,92.9264,26.50_93.00,geonames
782144,Uttar Petboha,Assam,26.1915,92.9037,26.25_93.00,geonames
782401,Digaru,Assam,26.118,91.4061,26.00_91.50,geonames
782402,Nartap,Assam,26.118,91.4061,26.00_91.50,geonames
782403,Khetri (Kamrup),Assam,26.118,91.4061,26.00_91.50,geonames
782410,Dongarbori,Assam,26.2078,92.406,26.25_92.50,geonames
782411,Jhargaon,Assam,26.2815,92.2625,26.25_92.25,geonames
782412,Dharamtul,Assam,26.1605,92.3518,26.25_92.25,geonames
782413,Deosal,Assam,26.1816,92.4814,26.25_92.50,geonames
782425,Kakatigaon,Assam,26.0658,92.942,26.00_93.00,geonames
782426,Puthimari Bazar,Assam,26.2198,92.8278,26.25_92.75,geonames
782427,Jumurmur,Assam,26.223,92.8425,26.25_92.75,geonames
782428,Dumaihagi Dapara,Assam,26.1015,92.7426,26.00_92.75,geonames
782429,Radhanagar,Assam,26.223,92.8425,26.25_92.75,geonames
782435,Hojai,Assam,26.0073,92.8769,26.00_93.00,geonames
782439,Barhawar,Assam,26.0028,92.856,26.00_92.75,geonames
782440,Koroiguri,Assam,25.8862,93.0109,26.00_93.00,geonames
782441,Bheleoghat,Assam,26.0654,93.1487,26.00_93.25,geonames
782442,Azarbari Krishna Nagar,Assam,26.0223,92.9991,26.00_93.00,geonames
782445,Ambari,Assam,25.8862,93.0109,26.00_93.00,geonames
782446,Laskarpathar,Assam,25.7962,93.0465,25.75_93.00,geonames
782447,Lumding Bazar,Assam,25.9599,93.1558,26.00_93.25,geonames
782448,Forest Bazar,Assam,25.8533,92.8827,25.75_93.00,geonames
782450,Baithalangsho,Assam,26.0654,93.1487,26.00_93.25,geonames
782460,Diphu H.O,Assam,26.0654,93.1487,26.00_93.25,geonames
782461,Amlakhi Bazar,Assam,26.0654,93.1487,26.00_93.25,geonames
782462,Baghmari,Assam,26.0654,93.1487,26.00_93.25,geonames
782480,Dillai Parbat,Assam,26.0213,93.7795,26.00_93.75,geonames
782481,Debasthan Bazar,Assam,26.1005,93.1198,26.00_93.00,geonames
782482,Samaguri Bazar,Assam,26.0654,93.1487,26.00_93.25,geonames
782485,Satgaon,Assam,26.0336,92.4211,26.00_92.50,geonames
783101,Dariduri,Assam,26.1271,90.608,26.25_90.50,geonames
783120,Baida,Assam,26.1145,90.3618,26.00_90.25,geonames
783121,,Assam,26.0381,90.5191,26.00_90.50,prefix4
783122,Nishangram,Assam,26.0672,90.511,26.00_90.50,geonames
783123,Dhupdhara,Assam,25.9311,91.0194,26.00_91.00,geonames
783124,Khusdhowa,Assam,26.0672,90.511,26.00_90.50,geonames
783125,Sutarpara,Assam,26.106,90.7957,26.00_90.75,geonames
783126,Krishnai,Assam,26.0603,90.6795,26.00_90.75,geonames
783127,Patakata,Assam,25.9924,90.0342,26.00_90.00,geonames
783128,Piazbari,Assam,26.0675,90.0224,26.00_90.00,geonames
783129,Lakhipur (Goalpara),Assam,26.0733,90.3281,26.00_90.25,geonames
783130,Patpara,Assam,26.0422,90.7063,26.00_90.75,geonames
783131,Mankachar,Assam,26.0675,90.0224,26.00_90.00,geonames
783132,Dharai,Assam,26.043,90.9533,26.00_91.00,geonames
783133,Rajapara,Assam,26.043,90.9533,26.00_91.00,geonames
783134,Kachadal,Assam,26.0967,90.8986,26.00_91.00,geonames
783135,Manullapara,Assam,25.7099,89.9008,25.75_90.00,geonames
783301,Dhubri H.O,Assam,26.0675,90.0224,26.00_90.00,geonames
783323,Muthakhowa,Assam,26.0675,90.0224,26.00_90.00,geonames
783324,Patamari,Assam,26.0675,90.0224,26.00_90.00,geonames
783325,Falimari  Pt-i,Assam,26.0675,90.0224,26.00_90.00,geonames
783330,Simlabari,Assam,26.0576,90.0262,26.00_90.00,geonames
783331,Gauripur,Assam,26.1127,89.9563,26.00_90.00,geonames
783332,Kamandanga,Assam,26.5145,90.1306,26.50_90.25,geonames
783333,Dingdinga,Assam,26.4204,89.9655,26.50_90.00,geonames
783334,Lakhimari,Assam,26.1512,89.8416,26.25_89.75,geonames
783335,Kaimari,Assam,26.271,89.7904,26.25_89.75,geonames
783336,Gambaribil,Assam,26.4267,90.0688,26.50_90.00,geonames
783337,Tipkai,Assam,26.2481,90.0823,26.25_90.00,geonames
783339,Khopati,Assam,26.0675,90.0224,26.00_90.00,geonames
783345,Shesergaon,Assam,26.3249,90.1624,26.25_90.25,geonames
783346,Aflagaon,Assam,26.5103,90.1085,26.50_90.00,geonames
783348,Boalkamari,Assam,26.085,90.0502,26.00_90.00,geonames
783349,Piazbari Makrijhora,Assam,26.1989,90.1292,26.25_90.25,geonames
783350,Gangia,Assam,26.3533,90.3689,26.25_90.25,geonames
783354,Chitila Bhubannagar,Assam,26.3533,90.3689,26.25_90.25,geonames
783360,Padmabil,Assam,26.5005,90.1292,26.50_90.25,geonames
783361,Jaraguri,Assam,26.4623,89.891,26.50_90.00,geonames
783369,Kalipukhuri,Assam,26.4442,90.364,26.50_90.25,geonames
783370,Haltugaon,Assam,26.4567,90.2525,26.50_90.25,geonames
783371,Raijhora Bahalpur,Assam,26.1188,90.1282,26.00_90.25,geonames
783372,Bilaspur,Assam,26.5145,90.1306,26.50_90.25,geonames
783373,Sidli,Assam,26.3652,90.6248,26.25_90.50,geonames
783375,Khungring,Assam,26.5145,90.1306,26.50_90.25,geonames
783376,Majergaon,Assam,26.5145,90.1306,26.50_90.25,geonames
783380,Chapaguri,Assam,26.4133,90.6013,26.50_90.50,geonames
783381,Simlaguri,Assam,26.4638,90.5639,26.50_90.50,geonames
783382,Malegarh,Assam,26.2265,90.5725,26.25_90.50,geonames
783383,Sidalsati,Assam,26.323,90.5473,26.25_90.50,geonames
783384,Lalmati,Assam,26.3609,90.6352,26.25_90.75,geonames
783385,Kajalgaon,Assam,26.3652,90.6248,26.25_90.50,geonames
783386,,Assam,26.3194,90.2562,26.25_90.25,prefix4
783388,Majharalga,Assam,26.3057,90.5043,26.25_90.50,geonames
783389,Boitamari,Assam,26.3511,90.511,26.25_90.50,geonames
783390,Chatianguri,Assam,26.3715,90.6284,26.25_90.75,geonames
783391,Panbari,Assam,26.3652,90.6248,26.25_90.50,geonames
783392,Adlaguri,Assam,26.3652,90.6248,26.25_90.50,geonames
783393,Amguri Bazar,Assam,26.3652,90.6248,26.25_90.50,geonames
784001,Sonitpur,Assam,26.7823,92.8576,26.75_92.75,geonames
784027,Bhojkhowa Chapori,Assam,26.7824,92.9393,26.75_93.00,geonames
784028,Napaam,Assam,26.7824,92.9393,26.75_93.00,geonames
784101,Nankey Patgaon,Assam,26.8198,92.684,26.75_92.75,geonames
784102,Lokra,Assam,26.7824,92.9393,26.75_93.00,geonames
784103,Uttar Amloga,Assam,26.7824,92.9393,26.75_93.00,geonames
784104,Haleswar,Assam,26.7824,92.9393,26.75_93.00,geonames
784105,Natun Baithabhonga,Assam,26.7824,92.9393,26.75_93.00,geonames
784110,Keherukhanda,Assam,26.6563,92.4695,26.75_92.50,geonames
784111,Batashipur,Assam,26.6589,92.4784,26.75_92.50,geonames
784112,Orientoli,Assam,26.6589,92.4784,26.75_92.50,geonames
784114,Borjhar Bazar,Assam,26.4493,92.0374,26.50_92.00,geonames
784115,Punia No.1,Assam,26.4493,92.0374,26.50_92.00,geonames
784116,Chakrabasti,Assam,26.5597,92.1983,26.50_92.25,geonames
784117,Sirajuli,Assam,26.6589,92.4784,26.75_92.50,geonames
784125,Mangaldoi H.O,Assam,26.4493,92.0374,26.50_92.00,geonames
784144,Dighirpar,Assam,26.4604,92.019,26.50_92.00,geonames
784145,Sipajhal,Assam,26.4493,92.0374,26.50_92.00,geonames
784146,Dhula,Assam,26.4493,92.0374,26.50_92.00,geonames
784147,Deodhani Ghat,Assam,26.4493,92.0374,26.50_92.00,geonames
784148,Burha,Assam,26.4695,91.844,26.50_91.75,geonames
784149,Bargaon,Assam,26.7336,92.5865,26.75_92.50,geonames
784150,Da Besseria,Assam,26.6833,92.65,26.75_92.75,geonames
784153,Khelmati,Assam,26.6833,92.65,26.75_92.75,geonames
784154,Nikamul Satra,Assam,26.6833,92.65,26.75_92.75,geonames
784160,Gabharu Tunijan,Assam,27.164,94.1062,27.25_94.00,geonames
784161,Laholial,Assam,27.1492,94.1108,27.25_94.00,geonames
784163,Barbali,Assam,27.169,94.1258,27.25_94.25,geonames
784164,Padmapur,Assam,27.169,94.1258,27.25_94.25,geonames
784165,Kuksabari,Assam,27.1482,94.0984,27.25_94.00,geonames
784166,Behali,Assam,26.8325,93.3452,26.75_93.25,geonames
784167,Bhimdanga,Assam,26.7824,92.9393,26.75_93.00,geonames
784168,Magoni,Assam,26.7923,93.0069,26.75_93.00,geonames
784169,Howajair,Assam,26.7824,92.9393,26.75_93.00,geonames
784170,Mail Bazar,Assam,26.7824,92.9393,26.75_93.00,geonames
784171,Daflagarh,Assam,26.8535,93.4797,26.75_93.50,geonames
784172,Barangabari,Assam,26.7824,92.9393,26.75_93.00,geonames
784173,Mijikajan,Assam,26.7824,92.9393,26.75_93.00,geonames
784174,Pabhoi,Assam,26.7824,92.9393,26.75_93.00,geonames
784175,Sootea,Assam,26.7824,92.9393,26.75_93.00,geonames
784176,Geruabari,Assam,26.7824,92.9393,26.75_93.00,geonames
784178,Alupara,Assam,26.9081,93.7088,27.00_93.75,geonames
784179,Bihmari,Assam,26.7824,92.9393,26.75_93.00,geonames
784180,Panpur,Assam,26.7887,92.965,26.75_93.00,geonames
784182,Balijuri,Assam,26.7887,92.965,26.75_93.00,geonames
784184,Gingia,Assam,26.7887,92.965,26.75_93.00,geonames
784189,Nagshankar,Assam,26.7887,92.965,26.75_93.00,geonames
784190,Shamtilla,Assam,26.4493,92.0374,26.50_92.00,geonames
784501,Dekargaon,Assam,26.7824,92.9393,26.75_93.00,geonames
784505,Rangapara,Assam,26.8377,92.6688,26.75_92.75,geonames
784506,Dighalijuli,Assam,26.8061,92.5977,26.75_92.50,geonames
784507,Batabari,Assam,26.4493,92.0374,26.50_92.00,geonames
784508,Rowta,Assam,26.4493,92.0374,26.50_92.00,geonames
784509,Mazkhuti,Assam,26.4493,92.0374,26.50_92.00,geonames
784510,Tamulbari,Assam,26.4493,92.0374,26.50_92.00,geonames
784514,Daipam,Assam,26.4493,92.0374,26.50_92.00,geonames
784521,Mechakapukhuri,Assam,26.4493,92.0374,26.50_92.00,geonames
784522,Bogpuri,Assam,26.4496,92.0289,26.50_92.00,geonames
784523,Ratanpur,Assam,26.4493,92.0374,26.50_92.00,geonames
784524,Hatigarh (Darrang),Assam,26.4493,92.0374,26.50_92.00,geonames
784525,Lakhimpur,Assam,26.4493,92.0374,26.50_92.00,geonames
784526,Kalikhola,Assam,26.4493,92.0374,26.50_92.00,geonames
784527,Atterikhat,Assam,26.4493,92.0374,26.50_92.00,geonames
784528,Bhuyankhat,Assam,26.4493,92.0374,26.50_92.00,geonames
784529,Ramhari Chowka,Assam,26.3833,91.9667,26.50_92.00,geonames
785001,Bhogdaimukh,Assam,26.7167,94.2333,26.75_94.25,geonames
785002,,Assam,26.7513,94.2499,26.75_94.25,prefix4
785004,Pokamura,Assam,26.7167,94.2333,26.75_94.25,geonames
785005,,Assam,26.7513,94.2499,26.75_94.25,prefix4
785006,Panichokua,Assam,26.753,94.3066,26.75_94.25,geonames
785007,Itakhuli,Assam,26.7167,94.2333,26.75_94.25,geonames
785008,Cinnamara,Assam,26.7167,94.2333,26.75_94.25,geonames
785010,Kalakhowa,Assam,26.794,94.2565,26.75_94.25,geonames
785013,Assam Agriculture University,Assam,26.794,94.2565,26.75_94.25,geonames
785014,Rajabari,Assam,26.794,94.2565,26.75_94.25,geonames
785015,Desoinagar,Assam,26.794,94.2565,26.75_94.25,geonames
785101,Bahana Tiniali,Assam,26.794,94.2565,26.75_94.25,geonames
785102,Chumaimari Missing Gaon,Assam,26.794,94.2565,26.75_94.25,geonames
785104,Garmursatra,Assam,26.7763,94.2342,26.75_94.25,geonames
785105,Jengraikumarbari,Assam,26.794,94.2565,26.75_94.25,geonames
785106,Kamalabari,Assam,26.794,94.2565,26.75_94.25,geonames
785107,Dariagaon,Assam,26.8177,94.3191,26.75_94.25,geonames
785108,Alengmora,Assam,26.8275,94.0862,26.75_94.00,geonames
785110,Majulibongaon,Assam,26.832,94.4165,26.75_94.50,geonames
785112,Bejorchiga,Assam,26.832,94.4165,26.75_94.50,geonames
785601,Gohaingaon,Assam,26.4526,93.8053,26.50_93.75,geonames
785602,Disrigaya Satra,Assam,26.4735,93.839,26.50_93.75,geonames
785603,Barua Gaon,Assam,26.3874,93.9637,26.50_94.00,geonames
785609,Hatikhuli,Assam,26.5946,93.3792,26.50_93.50,geonames
785610,Borjan,Assam,26.4692,94.0174,26.50_94.00,geonames
785611,Goriajan,Assam,26.4573,93.8334,26.50_93.75,geonames
785612,Bokakhat,Assam,26.6402,93.6005,26.75_93.50,geonames
785613,Dholaguri,Assam,26.624,93.5416,26.50_93.50,geonames
785614,Rowmara,Assam,26.5166,93.9097,26.50_94.00,geonames
785615,Numaligarh,Assam,26.6225,93.7223,26.50_93.75,geonames
785616,Tamulibari,Assam,26.8177,94.3191,26.75_94.25,geonames
785618,Dubialgaon,Assam,26.4573,93.8334,26.50_93.75,geonames
785619,Khumtai,Assam,26.6089,93.8342,26.50_93.75,geonames
785621,Golaghat H.O,Assam,26.4573,93.8334,26.50_93.75,geonames
785622,Dhekial,Assam,26.4573,93.8334,26.50_93.75,geonames
785625,Salikihaat,Assam,26.4573,93.8334,26.50_93.75,geonames
785626,Hatikhowa,Assam,26.4573,93.8334,26.50_93.75,geonames
785630,Jalukonibari,Assam,26.8072,94.2812,26.75_94.25,geonames
785631,Paanjaan Borholla,Assam,26.794,94.2565,26.75_94.25,geonames
785632,Melamati,Assam,26.9658,94.577,27.00_94.50,geonames
785634,Nagajanka,Assam,26.6572,94.3153,26.75_94.25,geonames
785635,Chungi Lahing,Assam,26.7063,94.3952,26.75_94.50,geonames
785636,Halowapathar,Assam,26.9658,94.577,27.00_94.50,geonames
785640,Towkok,Assam,27.0073,94.82,27.00_94.75,geonames
785661,Hafaluting,Assam,27.1513,94.7565,27.25_94.75,geonames
785662,Dehajan,Assam,27.0073,94.82,27.00_94.75,geonames
785663,Disangmukh,Assam,27.0667,94.55,27.00_94.50,geonames
785664,Gaurisagar,Assam,27.1513,94.7565,27.25_94.75,geonames
785665,Rudrasagar,Assam,27.1513,94.7565,27.25_94.75,geonames
785666,Kaloogaon,Assam,27.1066,94.694,27.00_94.75,geonames
785667,Baliaghat,Assam,27.1307,94.7656,27.25_94.75,geonames
785669,Mohkhuti,Assam,27.0073,94.82,27.00_94.75,geonames
785670,Moranhat,Assam,27.0073,94.82,27.00_94.75,geonames
785671,Paruliguri,Assam,27.1222,94.6351,27.00_94.75,geonames
785673,Chakalia,Assam,27.0932,94.8697,27.00_94.75,geonames
785674,Charubhanga Dihingia,Assam,27.2053,94.7353,27.25_94.75,geonames
785675,Khowang,Assam,27.2754,94.8757,27.25_95.00,geonames
785676,Kotoha,Assam,27.3664,95.0562,27.25_95.00,geonames
785680,Morabazar,Assam,26.8148,94.5261,26.75_94.50,geonames
785681,Amguri Haloating,Assam,27.0073,94.82,27.00_94.75,geonames
785682,Bhitarual,Assam,27.0073,94.82,27.00_94.75,geonames
785683,Jhanji,Assam,27.0073,94.82,27.00_94.75,geonames
785684,Baulipukhuri Sensua,Assam,27.0073,94.82,27.00_94.75,geonames
785685,Hudupara,Assam,27.0917,94.9892,27.00_95.00,geonames
785686,Simaluguri,Assam,26.9185,94.7568,27.00_94.75,geonames
785687,Santak,Assam,27.0073,94.82,27.00_94.75,geonames
785688,Chalapather,Assam,27.0073,94.82,27.00_94.75,geonames
785689,Suffry,Assam,27.0073,94.82,27.00_94.75,geonames
785690,Bekadolong,Assam,27.0246,95.0163,27.00_95.00,geonames
785691,Timon,Assam,26.902,94.6552,27.00_94.75,geonames
785692,Barbaruakhat,Assam,27.0177,94.8559,27.00_94.75,geonames
785693,Deopani  Habigaon,Assam,27.0157,94.6644,27.00_94.75,geonames
785696,Nazira Dulakakharia,Assam,26.7962,94.655,26.75_94.75,geonames
785697,Messagarh,Assam,26.9619,94.575,27.00_94.50,geonames
785698,Lakwah R.S.,Assam,26.9122,94.6695,27.00_94.75,geonames
785699,Numaligarh Refinery Project,Assam,26.4573,93.8334,26.50_93.75,geonames
785700,Kopradhara,Assam,26.794,94.2565,26.75_94.25,geonames
785701,Khelua,Assam,27.0073,94.82,27.00_94.75,geonames
785702,Kacharihat,Assam,26.5969,94.4868,26.50_94.50,geonames
785703,Bormukoli,Assam,26.6188,94.4612,26.50_94.50,geonames
785704,Ongc Jorhat,Assam,26.794,94.2565,26.75_94.25,geonames
785705,Merapani,Assam,26.9729,94.8366,27.00_94.75,geonames
786001,Dibrugarh H.O,Assam,27.3664,95.0562,27.25_95.00,geonames
786002,Hiloidhari,Assam,27.3664,95.0562,27.25_95.00,geonames
786003,Bairagimath,Assam,27.3664,95.0562,27.25_95.00,geonames
786004,Dibrugarh University,Assam,27.3664,95.0562,27.25_95.00,geonames
786005,Jalan Nagar,Assam,27.3664,95.0562,27.25_95.00,geonames
786006,Lepetkata,Assam,27.3664,95.0562,27.25_95.00,geonames
786007,Gohaingaon,Assam,27.3664,95.0562,27.25_95.00,geonames
786008,Konwar Handique Gaon,Assam,27.3664,95.0562,27.25_95.00,geonames
786010,Dibrugarh Polytechnic,Assam,27.3664,95.0562,27.25_95.00,geonames
786012,Harabari,Assam,27.3664,95.0562,27.25_95.00,geonames
786101,Dihing Hola,Assam,27.2851,95.2188,27.25_95.25,geonames
786102,Chabua Air Field,Assam,27.3328,95.1908,27.25_95.25,geonames
786103,Borabhayapuri,Assam,27.3804,95.1628,27.50_95.25,geonames
786110,,Assam,27.5652,95.5359,27.50_95.50,prefix4
786125,Tinsukia H.O,Assam,27.5786,95.6265,27.50_95.75,geonames
786126,Borguri,Assam,27.5786,95.6265,27.50_95.75,geonames
786145,Sripuria Bengali Gaon,Assam,27.5786,95.6265,27.50_95.75,geonames
786146,Lohari,Assam,27.5786,95.6265,27.50_95.75,geonames
786147,Rangagora,Assam,27.5696,95.2973,27.50_95.25,geonames
786148,Monkhooli.,Assam,27.5786,95.6265,27.50_95.75,geonames
786150,Santipur,Assam,27.6393,95.6195,27.75_95.50,geonames
786151,Kakojan,Assam,27.5688,95.5566,27.50_95.50,geonames
786152,Bormuchai,Assam,27.6999,95.6124,27.75_95.50,geonames
786153,Rupaisiding,Assam,27.6999,95.6124,27.75_95.50,geonames
786154,Megela,Assam,27.6999,95.6124,27.75_95.50,geonames
786157,Santipur Bazar,Assam,27.6756,95.6152,27.75_95.50,geonames
786158,Natun Balijan,Assam,27.6999,95.6124,27.75_95.50,geonames
786159,Netaji Road,Assam,27.6999,95.6124,27.75_95.50,geonames
786170,Langakashi,Assam,27.5556,95.579,27.50_95.50,geonames
786171,Powai,Assam,27.4257,95.3812,27.50_95.50,geonames
786173,Jubilee Digboi,Assam,27.5786,95.6265,27.50_95.75,geonames
786174,Pengri,Assam,27.4229,95.7652,27.50_95.75,geonames
786181,Ketetong,Assam,27.5419,95.6317,27.50_95.75,geonames
786182,Ledo,Assam,27.5786,95.6265,27.50_95.75,geonames
786183,Baruahola,Assam,27.492,95.2541,27.50_95.25,geonames
786184,Matiakhana,Assam,27.4825,95.1745,27.50_95.25,geonames
786187,Makum Pathar,Assam,27.5786,95.6265,27.50_95.75,geonames
786188,Rampur,Assam,27.5786,95.6265,27.50_95.75,geonames
786189,Baghbari Gaon,Assam,27.5561,95.4782,27.50_95.50,geonames
786190,Hansara,Assam,27.5786,95.6265,27.50_95.75,geonames
786191,Naoholia,Assam,27.3011,95.3439,27.25_95.25,geonames
786192,Dihingia Gaon,Assam,27.5786,95.6265,27.50_95.75,geonames
786601,Balijan T.E.,Assam,27.5786,95.6265,27.50_95.75,geonames
786602,Duliajan,Assam,27.3604,95.3181,27.25_95.25,geonames
786610,Balimora,Assam,27.3779,95.2828,27.50_95.25,geonames
786611,Mahkhowa,Assam,27.3779,95.2828,27.50_95.25,geonames
786612,Nilmoni Te,Assam,27.3779,95.2828,27.50_95.25,geonames
786613,Nachani,Assam,27.3771,95.2677,27.50_95.25,geonames
786614,Kamargaon,Assam,27.3779,95.2828,27.50_95.25,geonames
786621,Mahmora Ali Kinar,Assam,27.1939,95.3193,27.25_95.25,geonames
786623,Parbatpur,Assam,27.1939,95.3193,27.25_95.25,geonames
786692,Anandapara,Assam,27.3107,95.3067,27.25_95.25,geonames
787001,North Lakhimpur H.O,Assam,27.169,94.1258,27.25_94.25,geonames
787023,Kalakhowa Adarsha Gaon,Assam,27.169,94.1258,27.25_94.25,geonames
787026,Bordoloni,Assam,27.5527,94.7265,27.50_94.75,geonames
787031,Japisajia,Assam,27.169,94.1258,27.25_94.25,geonames
787032,Boginadi,Assam,27.1496,94.071,27.25_94.00,geonames
787033,Bholabari,Assam,27.169,94.1258,27.25_94.25,geonames
787034,Moinapara,Assam,27.4609,94.5915,27.50_94.50,geonames
787035,Gerukamukh,Assam,27.4415,94.5605,27.50_94.50,geonames
787051,Lilabari A/F,Assam,27.1844,94.2395,27.25_94.25,geonames
787052,Na Ali Mirigaon,Assam,27.169,94.1258,27.25_94.25,geonames
787053,Bilmukh,Assam,27.3051,94.3967,27.25_94.50,geonames
787054,Islamgaon,Assam,27.1829,94.2281,27.25_94.25,geonames
787055,Begumgaon,Assam,27.1593,94.3832,27.25_94.50,geonames
787056,Ukhamati,Assam,27.4255,94.2933,27.50_94.25,geonames
787057,Guttung,Assam,27.5734,94.769,27.50_94.75,geonames
787058,Gandhia Tiniali,Assam,27.5777,94.7778,27.50_94.75,geonames
787059,Silabaligaon,Assam,27.5944,94.724,27.50_94.75,geonames
787060,Jonai,Assam,27.8328,95.2207,27.75_95.25,geonames
787061,Somkong Pagar,Assam,27.7246,94.8545,27.75_94.75,geonames
787110,Kerekani Majgaon,Assam,27.5273,94.6755,27.50_94.75,geonames
788001,Silchar Court,Assam,25.0165,92.549,25.00_92.50,geonames
788002,Leburbond,Assam,25.0165,92.549,25.00_92.50,geonames
788003,Tarapur Khelma,Assam,25.0165,92.549,25.00_92.50,geonames
788004,G C College,Assam,25.0165,92.549,25.00_92.50,geonames
788005,Hospital Road (Cachar),Assam,25.0165,92.549,25.00_92.50,geonames
788006,Sarbadaynagar,Assam,25.0165,92.549,25.00_92.50,geonames
788007,Vivekananda Road,Assam,25.0165,92.549,25.00_92.50,geonames
788009,Cossipur,Assam,25.0165,92.549,25.00_92.50,geonames
788010,Bharakhai,Assam,24.8313,92.804,24.75_92.75,geonames
788011,Harinetilla,Assam,24.8313,92.804,24.75_92.75,geonames
788013,Sonabarighat,Assam,24.8313,92.804,24.75_92.75,geonames
788014,Silchar Medical College,Assam,24.8313,92.804,24.75_92.75,geonames
788015,Meherpur,Assam,24.8313,92.804,24.75_92.75,geonames
788025,Rakhal Khalerpar,Assam,24.8667,92.7667,24.75_92.75,geonames
788026,Digor Srikona,Assam,24.8352,92.7158,24.75_92.75,geonames
788030,Madhura,Assam,24.8313,92.804,24.75_92.75,geonames
788031,Thaligram,Assam,24.8313,92.804,24.75_92.75,geonames
788098,Uttar Sonpur,Assam,24.8304,93.0248,24.75_93.00,geonames
788099,Ganganagar,Assam,24.6077,92.964,24.50_93.00,geonames
788101,Dungripar,Assam,24.819,92.8456,24.75_92.75,geonames
788102,Laboc,Assam,24.977,92.7592,25.00_92.75,geonames
788103,Tolengram,Assam,24.977,92.7592,25.00_92.75,geonames
788104,Uttar Lalpani,Assam,24.8072,93.1099,24.75_93.00,geonames
788106,Fulertal,Assam,24.977,92.7592,25.00_92.75,geonames
788107,Baladhan T E,Assam,24.8112,92.8564,24.75_92.75,geonames
788108,Lodikachari,Assam,25.0516,92.9779,25.00_93.00,geonames
788109,Kumbhirgram Airport,Assam,24.977,92.7592,25.00_92.75,geonames
788110,Balacherra T E,Assam,24.7553,92.7862,24.75_92.75,geonames
788113,Pratapur,Assam,24.6322,92.7094,24.75_92.75,geonames
788114,Saptagram,Assam,24.7441,92.7721,24.75_92.75,geonames
788115,Berabak PT II,Assam,24.7441,92.7721,24.75_92.75,geonames
788116,Sundari PT II,Assam,24.7441,92.7721,24.75_92.75,geonames
788117,Barsangam,Assam,24.5192,92.6046,24.50_92.50,geonames
788118,Silcuri,Assam,24.7441,92.7721,24.75_92.75,geonames
788119,Selurpar,Assam,24.7256,92.8812,24.75_93.00,geonames
788120,Bhaga Bazar,Assam,24.6853,92.761,24.75_92.75,geonames
788121,Baromuni,Assam,24.6642,92.8659,24.75_92.75,geonames
788123,Paloi,Assam,24.7154,92.8662,24.75_92.75,geonames
788126,Binnakandi Ghat,Assam,24.725,92.979,24.75_93.00,geonames
788127,Jarailtala Bazar,Assam,24.6915,92.8687,24.75_92.75,geonames
788150,Kalibari Bazar,Assam,24.5337,92.6222,24.50_92.50,geonames
788151,Hailakandi H.O,Assam,24.4941,92.5888,24.50_92.50,geonames
788152,Chandanpur West,Assam,24.4941,92.5888,24.50_92.50,geonames
788155,Rongpur North,Assam,24.4941,92.5888,24.50_92.50,geonames
788156,Anilgarh,Assam,24.5115,92.5465,24.50_92.50,geonames
788160,Jaffirband,Assam,24.4941,92.5888,24.50_92.50,geonames
788161,Alexanderpur,Assam,24.5205,92.6111,24.50_92.50,geonames
788162,Gharmura Bazar,Assam,24.4941,92.5888,24.50_92.50,geonames
788163,Lala,Assam,24.5604,92.6163,24.50_92.50,geonames
788164,Nischintapur,Assam,24.4941,92.5888,24.50_92.50,geonames
788165,Lalpani,Assam,24.4941,92.5888,24.50_92.50,geonames
788166,Sripur,Assam,24.5734,92.3967,24.50_92.50,geonames
788168,Nityanandapur,Assam,24.4941,92.5888,24.50_92.50,geonames
788701,Rakeshnagar,Assam,24.8384,92.4575,24.75_92.50,geonames
788709,Nayagram,Assam,24.5687,92.4221,24.50_92.50,geonames
788710,Subashnagar,Assam,24.8513,92.3148,24.75_92.25,geonames
788711,Nathupur,Assam,24.8513,92.3148,24.75_92.25,geonames
788712,Manikganj,Assam,24.8513,92.3148,24.75_92.25,geonames
788713,Chargola Bazar,Assam,24.8513,92.3148,24.75_92.25,geonames
788719,Singaria Bazar,Assam,24.8513,92.3148,24.75_92.25,geonames
788720,Shyamnagar,Assam,24.6949,92.3182,24.75_92.25,geonames
788722,Ramanikrishna,Assam,24.8486,92.2791,24.75_92.25,geonames
788723,Asalkandi,Assam,24.6949,92.3182,24.75_92.25,geonames
788724,Kanaibazar,Assam,24.6181,92.3378,24.50_92.25,geonames
788725,Chandkhira,Assam,24.6949,92.3182,24.75_92.25,geonames
788726,Hatikhira,Assam,24.6949,92.3182,24.75_92.25,geonames
788727,Bazaricherra Bazar,Assam,24.6949,92.3182,24.75_92.25,geonames
788728,Isabeel,Assam,24.6949,92.3182,24.75_92.25,geonames
788733,Nagendranagar,Assam,24.5998,92.4019,24.50_92.50,geonames
788734,West Harinagar,Assam,24.5293,92.5265,24.50_92.50,geonames
788735,Ratabari,Assam,24.5205,92.5421,24.50_92.50,geonames
788736,Banskhantilla,Assam,24.5073,92.5654,24.50_92.50,geonames
788781,Latu,Assam,24.7227,92.3761,24.75_92.50,geonames
788801,Bakrihawar PT III,Assam,24.5446,92.5958,24.50_92.50,geonames
788802,Fulbari,Assam,24.8614,92.5963,24.75_92.50,geonames
788803,Badarpurghat,Assam,24.5813,92.3775,24.50_92.50,geonames
788804,Katirail,Assam,24.9357,92.6461,25.00_92.75,geonames
788805,Rajartilla,Assam,24.9357,92.6461,25.00_92.75,geonames
